"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","G","KP","SOT","TkW","DPt2","AP","CoSF","AER","CSD"
"*04yo6*","Miguel Almiron","NEW","M,F","453","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ye6*","Will Alves","LEI","M","542","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06l2r*","Harry Amass","MUN","D,M","424","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06ewp*","Samuel Amissah","FUL","D","572","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06byb*","Samuel Amo-Ameyaw","SOU","M,F","554","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06qzj*","Ato Ampah","CHE","M,F","573","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*03vll*","Michail Antonio","WHU","F","372","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06p4l*","Julian Araujo","BOU","D","437","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*058vb*","Cameron Archer","AVL/SOU","F","276","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06onv*","Harrison Armstrong","EVE","M","541","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06kwh*","Benjamin Arthur","BRF","D","578","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","401","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06po7*","Owen Barker","EVE","M","584","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06qqm*","Callum Bates","EVE","M","586","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*0620j*","Armel Bella Kotchap","SOU","D","426","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M,F","205","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","1","0","0","0","0","0","0","0","0","0"
"*05gcs*","Sander Berge","BUR/FUL","M","238","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fvn*","Beto","EVE","F","110","OSW","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ye7*","Oscar Bobb","MCI","M","498","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r4h*","Lamare Bogarde","AVL","D","415","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04qr0*","Willy Boly","NOT","D","442","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06pru*","Aidan Borland","AVL","M","595","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*062a9*","Sven Botman","NEW","D","358","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uhj*","Conor Bradley","LIV","D","301","NOAD","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06pry*","Kaden Braithwaite","MCI","D","599","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06igk*","Ben Brereton","SOU","M,F","429","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06prw*","Ben Broggio","AVL","M","602","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04rh9*","David Brooks","BOU","M","277","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","1","0","0","0","0","0","0","0","0","0"
"*06mfz*","Cameron Burgess","IPS","D","263","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06mg6*","Wes Burns","IPS","M,F","367","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*066sc*","Nathan Butler-Oyedeji","ARS","M,F","526","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06po6*","Luke Butterfield","EVE","M","604","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06nu7*","Riccardo Calafiori","ARS","D","245","KLI","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*067xc*","Carlos Borges","MCI/WOL","F","482","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05opn*","Carlos Vinicius","FUL","F","503","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06qzv*","Henry Cartwright","LEI","M","608","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*0641g*","Cesare Casadei","CHE","M","609","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*066iy*","Kaelan Casey","WHU","D","537","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06q2g*","Dante Cassanova","TOT","D","610","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06mg7*","Conor Chaplin","IPS","M,F","389","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06phw*","Federico Chiesa","LIV","F","484","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE/CRY","D,M","393","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04lax*","Hamza Choudhury","LEI","M","462","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","615","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*02t1k*","Nathaniel Clyne","CRY","D","406","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06crn*","Toby Collyer","MUN","M","433","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05w90*","Maxwel Cornet","WHU/SOU","F","494","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06nyw*","Jorge Cuenca","FUL","D","443","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*052k1*","Luke Cundle","WOL","M","621","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06mnd*","Eric da Silva Moreira","NOT","F","509","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*068a3*","Danilo","NOT","M","457","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06klv*","Jayden Danns","LIV","F","543","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*048xg*","Josh Dasilva","BRF","M","625","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*02oo1*","Ben Davies","TOT","D","258","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06ewn*","Luc De Fougerolles","FUL","D","627","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06p4k*","Matthijs de Ligt","MUN","D","130","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fum*","Deivid Washington","CHE","F","842","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05tz8*","Emmanuel Dennis","NOT","F","629","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05gcc*","Kiernan Dewsbury-Hall","CHE","M","430","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yld*","Luis Diaz","LIV","M,F","17","NIM","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*061v9*","Diego Carlos","AVL","D","366","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06ew2*","Axel Disasi","CHE/AVL","D","305","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06onu*","Roman Dixon","EVE","D","488","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fy7*","Nicolas Dominguez","NOT","M","240","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*03ala*","Janoi Donacien","IPS","D","634","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*066sz*","Alfie Dorrington","TOT","D","515","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06l4j*","Kiano Dyer","CHE","M","635","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05w9q*","Odsonne Edouard","CRY/LEI","F","481","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06qvu*","Tom Edozie","WOL","F","638","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06mp2*","Ronnie Edwards","SOU","D","536","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*02ln2*","Jonny Evans","MUN","D","371","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ojf*","Fabio Carvalho","BRF","M,F","374","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*0649k*","Wout Faes","LEI","D","204","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06mgd*","Abdul Fatawu","LEI","M,F","298","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05vyj*","Evan Ferguson","BHA/WHU","F","402","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06qli*","Jayce Fitzgerald","MUN","M","642","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06mul*","Jack Fletcher","MUN","M,F","643","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","300","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*066j7*","Nathan Fraser","WOL","F","647","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*03r8r*","Ryan Fraser","NEW/SOU","M","491","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04spw*","James Garner","EVE","D,M","270","NIM","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06l4i*","Tyrique George","CHE","F","455","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06441*","Martial Godo","FUL","F","507","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06igr*","Michael Golding","LEI","M","546","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fwo*","Enso Gonzalez","WOL","F","652","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*066rn*","Daniel Gore","MUN","M","654","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lm7*","Jack Grealish","MCI","M","299","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06mnm*","Marc Guiu","CHE","F","502","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06phr*","Gustavo Nunes","BRF","F","519","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06qvv*","Malachi Hardy","TOT","D","657","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06r3o*","Archie Harris","BOU","D","658","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04qr4*","Kortney Hause","AVL","D","660","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*035mq*","Isaac Hayden","NEW","M","661","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06kqy*","Ayden Heaven","ARS/MUN","D","440","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05tqz*","Rico Henry","BRF","D","468","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*062og*","Aaron Hickey","BRF","D","668","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*061vb*","James Hill","BOU","D","392","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*067ys*","Jack Hinshelwood","BHA","D,M","199","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05m47*","George Hirst","IPS","F","345","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*044nm*","Rob Holding","CRY","D","670","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06eka*","Igor Julio","BHA","D","384","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06mn0*","Igor Thiago","BRF","F","447","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*03dxq*","Danny Ings","WHU","F","403","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05t6z*","Tim Iroegbunam","EVE","M","416","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06kyx*","Andy Irving","WHU","M","480","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*051k7*","Reece James","CHE","D,M","233","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05tr9*","Mathias Jensen","BRF","M","346","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06prv*","Jamaldeen Jimoh","AVL","M","678","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06873*","Joao Felix","CHE","M,F","359","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04s8k*","Jorginho","ARS","M","434","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*064a2*","Juan Larios","SOU","D","700","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06pms*","Ismeal Kabia","ARS","F","679","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06pmr*","Maldini Kacurri","ARS","D","681","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06phe*","Ferdi Kadioglu","BHA","D,M","407","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06492*","Sasa Kalajdzic","WOL","F","682","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06pwo*","Thierry Katsukunya","AVL","D","685","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*0327r*","Michael Keane","EVE","D","320","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*051k5*","Lloyd Kelly","NEW","D","427","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06dpv*","Omari Kellyman","CHE","M,F","687","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06jh3*","Joshua King","FUL","M","449","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06qwg*","Maeson King","TOT","D","689","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*068z2*","Max Kinsey-Wellings","BOU","D","690","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*068sd*","Jakub Kiwior","ARS","D","285","ACB","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06ils*","Yunus Konak","BRF","M","473","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05u7f*","Ibrahima Konate","LIV","D","86","ACB","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06nvb*","Caleb Kporha","CRY","D","525","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05746*","Emil Krafth","NEW","D","422","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06qx6*","Godwill Kukonki","MUN","D","696","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*067yw*","Garang Kuol","NEW","F","697","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05a6d*","Tariq Lamptey","BHA","D","312","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*066t2*","Will Lankshear","TOT","F","548","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*03pig*","Jamaal Lascelles","NEW","D","701","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05unu*","Romeo Lavia","CHE","M","375","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04io3*","Mario Lemina","WOL","D,M","257","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04fk8*","Victor Lindelof","MUN","D","356","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05s08*","Valentino Livramento","NEW","D,M","53","ACB","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04ug0*","Sean Longstaff","NEW","M","377","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*0647t*","Lucas Paqueta","WHU","M,F","95","NOAD","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06mgp*","Luis Guilherme","WHU","F","446","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lot*","Massimo Luongo","IPS","M","459","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*052cb*","Ian Maatsen","AVL","D","229","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*068n8*","Noni Madueke","CHE","M,F","82","PMP","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04tsf*","Paris Maghoma","BRF","M","456","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*062ft*","Tyrell Malacia","MUN","D,M","487","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06do1*","Zach Marsh","CRY","F","712","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","467","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*063zi*","Matheus Nunes","MCI","D,M","169","NOAD","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06qwj*","Ezra Mayers","WHU","D","715","FA","WHU 3<br/>@IPS 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uhs*","James Mcatee","MCI","M,F","404","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05y55*","Kasey McAteer","LEI","M","333","FA","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06do3*","James McConnell","LIV","M","717","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06qvo*","Ruairi McConville","BHA","D","718","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04p0d*","Dwight McNeil","EVE","M,F","206","SJB","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06mgk*","Jayden Meghoma","SOU/BRF","D","540","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06phx*","Bastien Meupiyou","WOL","D","726","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06qgn*","Shumaira Mheuka","CHE","F","518","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lv9*","James Milner","BHA","D,M","483","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*03rec*","Tyrone Mings","AVL","D","273","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r37*","Jakub Moder","BHA","M","495","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*066sb*","Zane Monlouis","ARS","D","727","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06po5*","Bradley Moonan","EVE","D","728","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06pho*","Jayden Moore","SOU","D","729","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06prx*","Kobei Moore","AVL","F","730","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06lox*","Mikey Moore","TOT","M,F","445","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06pig*","Morato","NOT","D","347","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","1","0","0","0","0","0","0","0","0","0"
"*06mwz*","Iwan Morgan","BRF","F","733","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uhk*","Tyler Morton","LIV","M","735","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ts6*","Yerson Mosquera","WOL","D","420","FA","BRF 1<br/>@WOL 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*052cd*","Mason Mount","MUN","M,F","387","FA","AVL 0<br/>@MUN 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*0645x*","Divin Mubama","WHU/MCI","M,F","532","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*068a1*","Mykhailo Mudryk","CHE","M","460","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06ewy*","Alex Murphy","NEW","D","739","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06kuc*","Harrison Murray-Campbell","CHE","D","740","FA","CHE 1<br/>@NOT 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06kud*","Amara Nallo","LIV","D,M","742","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04aiz*","Wilfred Ndidi","LEI","M","171","BAR","LEI 0<br/>@BOU 2 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04ge8*","Reiss Nelson","ARS/FUL","M,F","341","FA","MCI 2<br/>@FUL 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06r2g*","Rio Ngumoha","LIV","F","747","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06nk3*","Josh Nichols","ARS","D","748","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*04ge9*","Eddie Nketiah","ARS/CRY","F","281","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*05alx*","James Norris","LIV","D","749","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*065ao*","Ethan Nwaneri","ARS","M,F","243","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06hze*","Treymaurice Nyoni","LIV","M","751","FA","CRY 1<br/>@LIV 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*062oh*","Jake O'Brien","EVE","D","246","FA","EVE 1<br/>@NEW 0 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06phq*","Joseph O'Brien-Whitmarsh","SOU","M","753","FA","ARS 2<br/>@SOU 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fhy*","Wilson Odobert","TOT","M,F","369","FA","BHA 4<br/>@TOT 1 F","48.63","-","-","0","0","0","0","0","0","0","0","0","0"
