"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","G","KP","SOT","TkW","DPt2","AP","CoSF","AER","CSD"
"*0639x*","Marcus Tavernier","BOU","M","112","NOAD","BOU 0<br/>@EVE 1 F","76.57","-","-","1","0","3","0","1","0","15","11","2","0"
"*04ylt*","Chris Mepham","BOU","D","201","FA","BOU 0<br/>@EVE 1 F","76.53","-","-","1","0","0","0","1","0","38","1","5","1"
"*05os8*","Joachim Andersen","CRY","D","104","ADB","NOT 1<br/>@CRY 1 F","76.34","-","-","1","0","1","0","1","0","91","2","4","0"
"*04qfz*","Diogo Dalot","MUN","D","77","ADB","FUL 1<br/>@MUN 2 F","76.31","-","-","1","0","2","2","1","0","37","1","3","0"
"*0570n*","Joao Cancelo","MCI","D","149","FA","","75.8","-","-","1","0","1","0","1","1","106","4","2","1"
"*04u6i*","Leander Dendoncker","WOL/AVL","M","297","FA","BHA 1<br/>@AVL 2 F","75.75","-","-","1","0","1","2","2","0","44","1","2","0"
"*037wp*","Christian Eriksen","MUN","M","177","LHO","FUL 1<br/>@MUN 2 F","75.75","-","-","1","0","3","2","2","0","44","1","0","0"
"*061vj*","Kieffer Moore","BOU","F","176","FA","BOU 0<br/>@EVE 1 F","75.69","-","-","1","1","0","1","1","0","15","4","2","0"
"*05ylx*","Dejan Kulusevski","TOT","M,F","136","ADB","TOT 4<br/>@LEE 1 F","75.55","-","-","1","1","3","1","0","0","36","1","0","0"
"*02oo1*","Ben Davies","TOT","D,M","111","SJB","TOT 4<br/>@LEE 1 F","75.28","-","-","1","0","1","1","1","0","61","0","4","0"
"*02y6o*","Nathan Ake","MCI","D","152","FA","MCI 0<br/>@BRF 1 F","75.12","-","-","1","0","0","0","0","0","99","0","3","1"
"*03dx3*","Kieran Trippier","NEW","D","16","NIM","NEW 1<br/>@CHE 1 F","75.03","-","-","1","0","2","0","1","0","49","0","2","1"
"*052h5*","Gabriel Martinelli","ARS","M,F","12","FA","WOL 0<br/>@ARS 5 F","75.02","-","-","1","1","1","1","0","0","24","4","1","0"
"*04tzt*","Jefferson Lerma","BOU","D,M","79","PMP","BOU 0<br/>@EVE 1 F","74.65","-","-","1","1","0","1","1","0","21","0","0","1"
"*0414o*","James Maddison","LEI","M,F","27","KLI","WHU 1<br/>@LEI 2 F","74.25","-","-","1","0","5","1","0","0","54","2","0","0"
"*0524k*","Rodri","MCI","M","48","NOAD","MCI 0<br/>@BRF 1 F","73.97","-","-","1","0","0","0","1","0","95","3","3","0"
"*03v9d*","Son Heung-Min","TOT","M,F","25","ADB","TOT 4<br/>@LEE 1 F","73.94","-","-","1","0","4","2","2","0","24","1","0","0"
"*04qr6*","Ruben Neves","WOL","M","94","MOV","WOL 0<br/>@ARS 5 F","73.91","-","-","1","0","2","0","3","0","55","2","1","0"
"*03sgc*","Jordan Ayew","CRY","M,F","44","RED","NOT 1<br/>@CRY 1 F","73.29","-","-","1","0","3","0","1","0","26","6","2","0"
"*02lpn*","Eric Dier","TOT","D","91","FA","TOT 4<br/>@LEE 1 F","73.13","-","-","1","1","0","1","0","0","55","0","1","0"
"*05omu*","Ruben Dias","MCI","D","144","KLI","MCI 0<br/>@BRF 1 F","73.1","-","-","1","0","0","0","0","0","94","2","1","1"
"*05nt7*","Thiago Silva","CHE","D","119","NOAD","NEW 1<br/>@CHE 1 F","73.01","-","-","1","0","0","0","0","0","67","0","3","1"
"*0327v*","Wilfried Zaha","CRY","M,F","88","BAR","NOT 1<br/>@CRY 1 F","72.69","-","-","1","0","2","0","2","0","29","8","0","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","32","MOV","WOL 0<br/>@ARS 5 F","72.69","-","-","1","0","0","0","0","0","52","3","2","1"
"*02lsa*","Dan Burn","NEW","D","61","NIM","NEW 1<br/>@CHE 1 F","72.46","-","-","1","0","1","1","1","0","28","0","2","1"
"*04yey*","Max Kilman","WOL","D","90","RED","WOL 0<br/>@ARS 5 F","72.14","-","-","1","0","0","0","0","0","75","6","2","0"
"*043qz*","Pierre-Emile Hojbjerg","TOT","M","81","RED","TOT 4<br/>@LEE 1 F","71.6","-","-","1","0","2","0","2","0","61","3","0","0"
"*04e1e*","Ben White","ARS","D","55","NOAD","WOL 0<br/>@ARS 5 F","71.54","-","-","1","0","1","0","5","1","24","4","0","1"
"*03r8x*","Callum Wilson","NEW","F","73","MOV","NEW 1<br/>@CHE 1 F","71.46","-","-","1","1","2","2","0","0","5","0","1","0"
"*061va*","Boubacar Kamara","AVL","M","221","FA","BHA 1<br/>@AVL 2 F","71.23","-","-","1","0","0","0","1","0","61","3","3","0"
"*04abb*","Phil Foden","MCI","M,F","33","ADB","MCI 0<br/>@BRF 1 F","71.12","-","-","1","0","2","0","1","0","48","6","0","0"
"*02lp9*","Kyle Walker","MCI","D","185","FA","MCI 0<br/>@BRF 1 F","71.06","-","-","1","0","0","0","0","0","82","1","1","1"
"*02lnx*","Danny Welbeck","BHA","F","108","FA","BHA 1<br/>@AVL 2 F","70.99","-","-","1","0","3","0","2","0","20","5","1","0"
"*056iw*","Allan Saint-Maximin","NEW","M,F","199","FA","NEW 1<br/>@CHE 1 F","70.71","-","-","1","0","1","2","0","0","34","4","1","0"
"*05rb8*","Moises Caicedo","BHA","D,M","63","NOAD","BHA 1<br/>@AVL 2 F","70.68","-","-","1","0","3","0","2","0","28","2","2","0"
"*04tm0*","Lucas Digne","AVL","D","215","FA","BHA 1<br/>@AVL 2 F","70.4","-","-","1","0","1","0","0","0","54","2","4","0"
"*03yu2*","Abdoulaye Doucoure","EVE","M","235","PMP","BOU 0<br/>@EVE 1 F","70.31","-","-","1","0","0","1","4","0","32","1","1","0"
"*05os9*","Thomas Partey","ARS","D,M","82","ADB","WOL 0<br/>@ARS 5 F","70.29","-","-","1","0","1","0","5","0","38","1","0","0"
"*0435s*","Joel Matip","LIV","D","249","FA","LIV 4<br/>@SOU 4 F","70.05","-","-","1","0","0","0","3","0","79","2","0","0"
"*056iy*","Pedro Neto","WOL","M,F","296","FA","WOL 0<br/>@ARS 5 F","69.95","-","-","1","0","1","1","1","0","27","7","0","0"
"*051k5*","Lloyd Kelly","BOU","D","228","FA","BOU 0<br/>@EVE 1 F","69.84","-","-","1","0","1","0","2","0","15","1","2","1"
"*05opl*","Wesley Fofana","LEI/CHE","D","202","PMP","NEW 1<br/>@CHE 1 F","69.7","-","-","1","0","0","0","1","0","73","1","3","0"
"*051k0*","John McGinn","AVL","M","120","SJB","BHA 1<br/>@AVL 2 F","69.66","-","-","1","0","0","0","2","0","46","5","1","0"
"*03aqp*","Mohamed Salah","LIV","M,F","6","NOAD","LIV 4<br/>@SOU 4 F","69.6","-","-","1","1","1","1","0","0","22","2","0","0"
"*03vlj*","Virgil van Dijk","LIV","D","72","BAR","LIV 4<br/>@SOU 4 F","68.72","-","-","1","0","0","0","1","0","79","0","3","0"
"*05tre*","Vitaly Janelt","BRF","M","154","FA","MCI 0<br/>@BRF 1 F","68.49","-","-","1","0","2","0","1","0","45","3","1","0"
"*052ca*","Ezri Konsa","AVL","D","84","KLI","BHA 1<br/>@AVL 2 F","68.4","-","-","1","0","0","0","1","0","57","3","2","0"
"*05uoc*","Cristian Romero","TOT","D","146","PMP","TOT 4<br/>@LEE 1 F","68.27","-","-","1","0","0","0","0","0","63","1","4","0"
"*04yo6*","Miguel Almiron","NEW","M,F","43","ADB","NEW 1<br/>@CHE 1 F","68.14","-","-","1","0","2","1","2","0","29","2","0","0"
"*0558w*","William Saliba","ARS","D","95","LHO","WOL 0<br/>@ARS 5 F","67.82","-","-","1","0","0","0","0","0","45","2","1","1"
"*05gcr*","Bruno Fernandes","MUN","M,F","10","NIM","FUL 1<br/>@MUN 2 F","67.78","-","-","1","0","2","0","0","0","52","5","0","0"
"*02lm7*","Jack Grealish","MCI","M,F","66","PMP","MCI 0<br/>@BRF 1 F","67.65","-","-","1","0","2","0","0","0","60","4","0","0"
"*05w9m*","Emerson Royal","TOT","D,M","153","FA","TOT 4<br/>@LEE 1 F","67.26","-","-","1","0","2","0","1","0","43","4","0","0"
"*04p0d*","Dwight McNeil","EVE","D,M,F","52","SJB","BOU 0<br/>@EVE 1 F","67.07","-","-","1","0","1","0","4","0","15","4","0","0"
"*04tcc*","Jonny","WOL","D,M","246","FA","WOL 0<br/>@ARS 5 F","66.83","-","-","1","0","0","0","2","0","43","5","0","0"
"*045c8*","Gabriel Jesus","ARS","F","22","RED","WOL 0<br/>@ARS 5 F","66.82","-","-","1","0","0","0","1","0","20","7","2","0"
"*04qfm*","Ryan Sessegnon","TOT","D,M","309","FA","TOT 4<br/>@LEE 1 F","66.43","-","-","1","1","0","1","2","1","22","0","2","0"
"*0427d*","James Tarkowski","EVE","D","70","NOAD","BOU 0<br/>@EVE 1 F","66.25","-","-","1","0","1","2","0","0","29","0","2","0"
"*062dt*","Joao Palhinha","FUL","M","103","NOAD","FUL 1<br/>@MUN 2 F","66.12","-","-","1","0","0","0","4","0","20","1","2","0"
"*05o6h*","Kai Havertz","CHE","M,F","34","PMP","NEW 1<br/>@CHE 1 F","66.09","-","-","1","0","0","1","0","0","19","1","5","0"
"*0435m*","Granit Xhaka","ARS","M","47","RED","WOL 0<br/>@ARS 5 F","65.74","-","-","1","0","1","0","1","1","40","4","4","0"
"*04spq*","Jack Harrison","LEE","M,F","83","BAR","TOT 4<br/>@LEE 1 F","65.68","-","-","1","0","7","0","1","1","16","6","0","0"
"*03gu5*","Andrew Robertson","LIV","D","75","ADB","LIV 4<br/>@SOU 4 F","65.26","-","-","1","0","0","0","1","0","43","1","3","0"
"*02lkp*","Raheem Sterling","CHE","M,F","125","MOV","NEW 1<br/>@CHE 1 F","65.21","-","-","1","0","2","0","1","0","19","6","0","0"
"*02oq6*","Luke Shaw","MUN","D","53","MOV","FUL 1<br/>@MUN 2 F","64.82","-","-","1","0","2","1","2","1","47","1","1","0"
"*05o4b*","Matty Cash","AVL","D,M","206","BAR","BHA 1<br/>@AVL 2 F","64.78","-","-","1","0","0","0","0","0","52","6","0","0"
"*048xg*","Josh Dasilva","BRF","M","212","FA","MCI 0<br/>@BRF 1 F","64.73","-","-","1","1","0","1","0","0","16","1","0","0"
"*04qr9*","Morgan Gibbs-White","WOL/NOT","M,F","36","KLI","NOT 1<br/>@CRY 1 F","64.69","-","-","1","0","1","1","0","0","37","2","1","0"
"*051k3*","Jacob Ramsey","AVL","M","65","NIM","BHA 1<br/>@AVL 2 F","64.4","-","-","1","0","2","1","3","1","29","3","0","0"
"*02opy*","Adam Lallana","BHA","M,F","291","FA","BHA 1<br/>@AVL 2 F","64.19","-","-","1","0","3","0","0","0","32","2","1","0"
"*02lol*","Harry Kane","TOT","F","1","KLI","TOT 4<br/>@LEE 1 F","64.14","-","-","1","0","2","2","0","0","19","0","1","0"
"*05u1m*","Nathan Collins","WOL","D","208","FA","WOL 0<br/>@ARS 5 F","63.91","-","-","1","0","0","0","0","0","68","2","1","0"
"*04ge6*","Joe Willock","NEW","M","86","RED","NEW 1<br/>@CHE 1 F","63.9","-","-","1","0","1","1","2","0","26","1","0","0"
"*037mt*","Harrison Reed","FUL","M","130","FA","FUL 1<br/>@MUN 2 F","63.78","-","-","1","0","1","0","2","0","19","0","3","0"
"*03dyl*","Jeffrey Schlupp","CRY","M","121","NOAD","NOT 1<br/>@CRY 1 F","63.7","-","-","1","0","0","0","2","0","30","3","1","0"
"*05oh2*","Thiago Alcantara","LIV","M","197","FA","LIV 4<br/>@SOU 4 F","63.54","-","-","1","0","1","0","0","0","47","1","2","0"
"*05trb*","Bryan Mbeumo","BRF","M,F","29","LHO","MCI 0<br/>@BRF 1 F","63.46","-","-","1","0","1","1","1","0","19","2","1","0"
"*0435t*","Ilkay Gundogan","MCI","M","51","LHO","MCI 0<br/>@BRF 1 F","63.03","-","-","1","0","2","0","0","0","57","1","0","0"
"*02yhi*","Philippe Coutinho","AVL","M,F","285","FA","BHA 1<br/>@AVL 2 F","62.62","-","-","1","0","1","0","0","0","35","2","2","0"
"*02oox*","Kevin De Bruyne","MCI","M","37","PMP","MCI 0<br/>@BRF 1 F","62.56","-","-","1","0","3","0","0","0","49","0","0","0"
"*05nt6*","Eberechi Eze","CRY","M,F","15","NOAD","NOT 1<br/>@CRY 1 F","62.39","-","-","1","0","0","1","1","0","31","1","1","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","195","FA","TOT 4<br/>@LEE 1 F","62.38","-","-","1","0","0","0","4","1","56","2","0","0"
"*050jq*","Marc Guehi","CRY","D","87","SJB","NOT 1<br/>@CRY 1 F","62.38","-","-","1","0","0","0","0","0","93","0","1","0"
"*03yq8*","Demarai Gray","EVE","M,F","76","PMP","BOU 0<br/>@EVE 1 F","62.32","-","-","1","0","1","0","1","0","11","2","3","0"
"*051k7*","Reece James","CHE","D,M","175","FA","NEW 1<br/>@CHE 1 F","62.14","-","-","1","0","3","0","0","1","59","1","2","0"
"*05w91*","Hwang Hee-Chan","WOL","M,F","255","FA","WOL 0<br/>@ARS 5 F","62","-","-","1","0","2","1","0","0","11","4","0","0"
"*04mdn*","Anthony Gordon","EVE/NEW","M,F","182","FA","NEW 1<br/>@CHE 1 F","61.68","-","-","1","0","0","0","2","0","10","3","2","0"
"*05uns*","Leon Bailey","AVL","M,F","160","FA","BHA 1<br/>@AVL 2 F","61.64","-","-","1","0","1","0","1","0","22","3","1","0"
"*03dx7*","Ben Mee","BRF","D","41","KLI","MCI 0<br/>@BRF 1 F","61.2","-","-","1","0","0","0","0","0","55","0","2","0"
"*05yct*","Nathan Patterson","EVE","D,M","263","FA","BOU 0<br/>@EVE 1 F","60.86","-","-","1","0","0","0","2","0","27","3","0","0"
"*03srg*","Trent Alexander-Arnold","LIV","D","24","SJB","LIV 4<br/>@SOU 4 F","60.76","-","-","1","0","1","0","2","0","36","0","0","0"
"*05nuh*","Robin Koch","LEE","D,M","131","NIM","TOT 4<br/>@LEE 1 F","60.71","-","-","1","0","0","0","3","0","34","0","0","0"
"*04agz*","Declan Rice","WHU","M","69","RED","WHU 1<br/>@LEI 2 F","60.49","-","-","1","0","0","0","3","0","33","0","0","0"
"*05oeh*","Kenny Tete","FUL","D","80","NOAD","FUL 1<br/>@MUN 2 F","60.35","-","-","1","0","1","0","5","1","17","1","1","0"
"*02ln2*","Jonny Evans","LEI","D","276","FA","WHU 1<br/>@LEI 2 F","60.06","-","-","1","0","0","0","0","0","61","0","1","0"
"*03fgo*","Dominic Solanke","BOU","F","64","PMP","BOU 0<br/>@EVE 1 F","59.7","-","-","1","0","0","1","1","0","5","3","1","0"
"*05tqz*","Rico Henry","BRF","D,M","96","FA","MCI 0<br/>@BRF 1 F","59.53","-","-","1","0","1","0","0","0","27","1","2","0"
"*02lk5*","Jordan Henderson","LIV","M","184","RED","LIV 4<br/>@SOU 4 F","59.51","-","-","1","0","2","0","0","0","45","0","0","0"
"*061y0*","Scott McKenna","NOT","D","261","FA","NOT 1<br/>@CRY 1 F","59.45","-","-","1","0","0","0","0","0","20","2","3","0"
"*062h8*","Moussa Niakhate","NOT","D","307","FA","NOT 1<br/>@CRY 1 F","59.06","-","-","1","0","0","0","0","0","21","0","4","0"
"*056ir*","Adam Webster","BHA","D","124","LHO","BHA 1<br/>@AVL 2 F","58.88","-","-","1","0","0","1","1","0","21","0","1","0"
"*04gw7*","Jadon Sancho","MUN","M,F","122","FA","FUL 1<br/>@MUN 2 F","58.73","-","-","1","0","2","0","0","0","27","2","0","0"
"*062ed*","Rasmus Kristensen","LEE","D","170","PMP","TOT 4<br/>@LEE 1 F","58.28","-","-","1","0","1","0","1","0","26","0","1","0"
"*038ze*","Alex Iwobi","EVE","D,M,F","54","MOV","BOU 0<br/>@EVE 1 F","58.17","-","-","1","0","2","0","0","0","31","1","0","0"
"*05akv*","Tyrick Mitchell","CRY","D","142","MOV","NOT 1<br/>@CRY 1 F","58.02","-","-","1","0","0","0","1","0","39","1","0","0"
"*04e1k*","Solly March","BHA","M,F","13","NOAD","BHA 1<br/>@AVL 2 F","57.5","-","-","1","0","0","1","0","0","20","1","1","0"
"*03v6s*","Mason Holgate","EVE","D","353","FA","BOU 0<br/>@EVE 1 F","57.48","-","-","1","0","0","1","2","1","15","2","2","0"
"*05tr9*","Mathias Jensen","BRF","M","97","FA","MCI 0<br/>@BRF 1 F","57.4","-","-","1","0","1","0","0","0","34","0","1","0"
"*05tr8*","Christian Norgaard","BRF","M","224","FA","MCI 0<br/>@BRF 1 F","57.39","-","-","1","0","0","0","1","0","36","1","0","0"
"*03dyk*","Jamie Vardy","LEI","F","219","SJB","WHU 1<br/>@LEI 2 F","57.05","-","-","1","0","1","0","2","0","8","0","1","0"
"*061v9*","Diego Carlos","AVL","D","363","FA","BHA 1<br/>@AVL 2 F","57.01","-","-","1","0","0","0","0","0","56","0","0","0"
"*05mxa*","Joel Veltman","BHA","D,M","114","FA","BHA 1<br/>@AVL 2 F","56.96","-","-","1","0","0","0","2","0","18","0","1","0"
"*03rvw*","Harry Toffolo","NOT","D,M","323","FA","NOT 1<br/>@CRY 1 F","56.62","-","-","1","0","0","0","0","0","17","2","2","0"
"*03gu4*","Harry Maguire","MUN","D","256","FA","FUL 1<br/>@MUN 2 F","56.53","-","-","1","0","0","0","1","1","63","1","1","0"
"*051kl*","Emiliano Buendia","AVL","M,F","68","NIM","BHA 1<br/>@AVL 2 F","56.53","-","-","1","0","1","0","0","0","27","2","0","0"
"*05r9b*","Martin Odegaard","ARS","M,F","7","PMP","WOL 0<br/>@ARS 5 F","56.5","-","-","1","0","0","0","1","0","28","0","1","0"
"*05gvx*","Armando Broja","CHE","F","333","FA","NEW 1<br/>@CHE 1 F","56.5","-","-","1","0","0","1","0","0","2","3","1","0"
"*03ena*","Aaron Cresswell","WHU","D","157","RED","WHU 1<br/>@LEI 2 F","56.38","-","-","1","0","1","0","1","0","17","0","1","0"
"*03wpc*","Sam Surridge","NOT","F","349","FA","NOT 1<br/>@CRY 1 F","56.28","-","-","1","0","0","0","0","0","5","2","3","0"
"*04y92*","Bukayo Saka","ARS","M,F","5","LHO","WOL 0<br/>@ARS 5 F","56.26","-","-","1","0","0","0","1","0","24","2","0","0"
"*03arh*","Kurt Zouma","WHU","D","161","FA","WHU 1<br/>@LEI 2 F","56.14","-","-","1","0","0","0","0","0","28","0","2","0"
"*04rhd*","Fabinho","LIV","M","200","BAR","LIV 4<br/>@SOU 4 F","55.91","-","-","1","0","0","0","1","0","29","1","0","0"
"*062pl*","Lisandro Martinez","MUN","D","132","FA","FUL 1<br/>@MUN 2 F","55.83","-","-","1","0","0","0","0","1","75","3","0","0"
"*02t1k*","Nathaniel Clyne","CRY","D","277","FA","NOT 1<br/>@CRY 1 F","55.67","-","-","1","0","1","0","0","1","50","2","1","0"
"*04rd0*","Bobby De Cordova-Reid","FUL","D,M,F","189","FA","FUL 1<br/>@MUN 2 F","55.54","-","-","1","0","1","1","1","1","18","2","1","0"
"*05opk*","Vladimir Coufal","WHU","D,M","168","FA","WHU 1<br/>@LEI 2 F","55.33","-","-","1","0","1","0","1","0","12","0","1","0"
"*051lc*","Pablo Fornals","WHU","M","214","FA","WHU 1<br/>@LEI 2 F","55.22","-","-","1","0","2","0","0","0","17","1","0","0"
"*062ot*","Cheick Doucoure","CRY","M","186","FA","NOT 1<br/>@CRY 1 F","55.15","-","-","1","0","0","0","1","0","32","0","0","0"
"*062og*","Aaron Hickey","BRF","D,M","205","NIM","MCI 0<br/>@BRF 1 F","55.03","-","-","1","0","0","0","0","0","37","1","0","0"
"*052cd*","Mason Mount","CHE","M,F","183","FA","NEW 1<br/>@CHE 1 F","54.95","-","-","1","0","0","1","0","0","25","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D,M","196","ADB","NEW 1<br/>@CHE 1 F","54.88","-","-","1","0","0","0","0","0","23","3","0","0"
"*05yld*","Luis Diaz","LIV","F","210","NIM","LIV 4<br/>@SOU 4 F","54.04","-","-","1","0","0","0","0","0","19","3","0","0"
"*05gcp*","Tomas Soucek","WHU","M","99","LHO","WHU 1<br/>@LEI 2 F","53.97","-","-","1","0","0","0","1","0","16","0","1","0"
"*04mlb*","Lewis O'Brien","NOT","M","328","FA","NOT 1<br/>@CRY 1 F","53.88","-","-","1","0","0","0","2","1","20","3","1","0"
"*03yeg*","Tosin Adarabioyo","FUL","D","187","ADB","FUL 1<br/>@MUN 2 F","53.81","-","-","1","0","0","0","0","0","17","0","2","0"
"*0633p*","Gianluca Scamacca","WHU","F","288","FA","WHU 1<br/>@LEI 2 F","53.69","-","-","1","0","0","0","0","0","6","0","3","0"
"*0522h*","Alexis Mac Allister","BHA","M,F","11","NIM","BHA 1<br/>@AVL 2 F","53.67","-","-","1","0","0","0","1","0","25","0","0","0"
"*02m6x*","Tim Ream","FUL","D","134","FA","FUL 1<br/>@MUN 2 F","53.44","-","-","1","0","0","0","0","0","19","1","1","0"
"*03jly*","Andreas Pereira","FUL","M","133","FA","FUL 1<br/>@MUN 2 F","53.18","-","-","1","0","1","0","0","0","14","0","1","0"
"*062ft*","Tyrell Malacia","MUN","D","222","MOV","FUL 1<br/>@MUN 2 F","53.16","-","-","1","0","0","0","2","0","0","0","1","0"
"*04mcg*","Ben Johnson","WHU","D","266","FA","WHU 1<br/>@LEI 2 F","53.13","-","-","1","0","0","0","0","0","28","1","0","0"
"*03dxq*","Danny Ings","AVL/WHU","F","155","FA","WHU 1<br/>@LEI 2 F","53.11","-","-","1","0","1","1","0","1","12","3","1","0"
"*05trd*","Shandon Baptiste","BRF","M","331","FA","MCI 0<br/>@BRF 1 F","53.05","-","-","1","0","0","0","1","0","5","1","1","0"
"*03rzp*","Antonee Robinson","FUL","D","98","PMP","FUL 1<br/>@MUN 2 F","53.04","-","-","1","0","0","0","1","0","22","0","0","0"
"*04xjr*","Harvey Elliott","LIV","M","179","FA","LIV 4<br/>@SOU 4 F","53.01","-","-","1","0","1","0","0","0","17","1","0","0"
"*03ybi*","Marcus Rashford","MUN","M,F","19","BAR","FUL 1<br/>@MUN 2 F","53.01","-","-","1","0","1","0","0","0","17","1","0","0"
"*061xw*","Joe Worrall","NOT","D","171","FA","NOT 1<br/>@CRY 1 F","52.98","-","-","1","0","0","0","2","1","29","1","1","0"
"*04qqv*","Fred","MUN","M","198","FA","FUL 1<br/>@MUN 2 F","52.79","-","-","1","0","0","0","0","0","33","0","0","0"
"*05uor*","Yoane Wissa","BRF","M,F","158","FA","MCI 0<br/>@BRF 1 F","52.7","-","-","1","0","0","0","1","0","10","0","1","0"
"*05o2l*","Donny van de Beek","MUN","M","369","FA","FUL 1<br/>@MUN 2 F","52.13","-","-","1","0","0","0","0","0","9","0","2","0"
"*05w9q*","Odsonne Edouard","CRY","F","156","SJB","NOT 1<br/>@CRY 1 F","51.71","-","-","1","0","0","1","0","0","3","1","0","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","172","PMP","NOT 1<br/>@CRY 1 F","51.59","-","-","1","0","0","0","2","0","3","0","0","0"
"*03mml*","Dele Alli","EVE","M","386","FA","BOU 0<br/>@EVE 1 F","51.54","-","-","1","0","0","0","0","0","10","1","1","0"
"*04fk6*","Bernardo Silva","MCI","M,F","137","FA","MCI 0<br/>@BRF 1 F","51.35","-","-","1","0","0","0","1","0","14","0","0","0"
"*03vll*","Michail Antonio","WHU","F","139","BAR","WHU 1<br/>@LEI 2 F","51.25","-","-","1","0","0","0","0","0","2","2","1","0"
"*04ug0*","Sean Longstaff","NEW","M","151","FA","NEW 1<br/>@CHE 1 F","51.23","-","-","1","0","1","0","1","0","3","0","0","0"
"*05oyq*","Said Benrahma","WHU","M,F","67","KLI","WHU 1<br/>@LEI 2 F","51.15","-","-","1","0","0","1","0","0","7","0","0","0"
"*04e1c*","Lewis Dunk","BHA","D","78","NOAD","BHA 1<br/>@AVL 2 F","50.98","-","-","1","0","0","0","0","0","14","0","1","0"
"*04f67*","Philip Billing","BOU","M,F","45","KLI","BOU 0<br/>@EVE 1 F","50.52","-","-","1","0","0","0","2","1","24","0","1","0"
"*046c5*","Jarrod Bowen","WHU","M,F","40","MOV","WHU 1<br/>@LEI 2 F","50.48","-","-","1","0","0","0","0","0","5","1","1","0"
"*04ge9*","Eddie Nketiah","ARS","F","239","FA","WOL 0<br/>@ARS 5 F","50.06","-","-","1","0","1","0","0","0","3","1","0","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","312","FA","NOT 1<br/>@CRY 1 F","49.71","-","-","1","0","1","0","0","0","8","0","0","0"
"*05a6e*","Neco Williams","NOT","D,M","150","FA","NOT 1<br/>@CRY 1 F","49.7","-","-","1","0","1","0","1","1","19","2","0","0"
"*05a6d*","Tariq Lamptey","BHA","D,M","302","FA","BHA 1<br/>@AVL 2 F","49.47","-","-","1","0","0","0","0","0","4","2","0","0"
"*061ya*","Brennan Johnson","NOT","M,F","106","RED","NOT 1<br/>@CRY 1 F","49.29","-","-","1","0","0","0","0","0","6","0","1","0"
"*062ir*","Clement Lenglet","TOT","D","173","SJB","TOT 4<br/>@LEE 1 F","49.29","-","-","1","0","0","0","0","0","6","0","1","0"
