"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","G","KP","SOT","TkW","DPt2","AP","CoSF","AER","CSD"
"*06cmm*","Dominik Szoboszlai","LIV","M","79","NIM","WOL 0<br/>@LIV 2 F","78.94","-","-","1","1","2","1","0","0","51","2","1","0"
"*03sgc*","Jordan Ayew","CRY","M,F","85","KLI","AVL 0<br/>@CRY 5 F","78.23","-","-","1","0","1","2","1","0","23","5","3","0"
"*06ew2*","Axel Disasi","CHE","D","120","W_W","BOU 1<br/>@CHE 2 F","77.84","-","-","1","0","1","0","0","0","99","1","6","0"
"*062og*","Aaron Hickey","BRF","D,M","419","FA","NEW 4<br/>@BRF 2 F","77.68","-","-","1","0","0","0","3","0","35","6","2","0"
"*02lpf*","Ross Barkley","CHE/LUT","M","45","RED","FUL 4<br/>@LUT 2 F","77.3","-","-","1","0","4","0","0","0","17","5","3","0"
"*06cmv*","Mads Andersen","LUT","D","417","FA","FUL 4<br/>@LUT 2 F","77.09","-","-","1","1","0","1","1","0","20","1","6","0"
"*0435s*","Joel Matip","LIV","D","336","FA","WOL 0<br/>@LIV 2 F","76.96","-","-","1","0","1","0","1","0","83","0","2","1"
"*05w9q*","Odsonne Edouard","CRY","F","170","FA","AVL 0<br/>@CRY 5 F","76.17","-","-","1","2","0","3","0","0","11","1","1","0"
"*04sft*","Yves Bissouma","TOT","M","235","BAR","TOT 3<br/>@SHU 0 F","76.07","-","-","1","0","0","1","3","0","59","4","0","0"
"*05nt7*","Thiago Silva","CHE","D","143","PMP","BOU 1<br/>@CHE 2 F","76.04","-","-","1","0","1","1","1","0","95","0","4","0"
"*03gu5*","Andrew Robertson","LIV","D","126","PMP","WOL 0<br/>@LIV 2 F","75.59","-","-","1","0","1","0","1","0","97","0","1","1"
"*04io3*","Mario Lemina","WOL","M","112","RED","WOL 0<br/>@LIV 2 F","75.34","-","-","1","0","2","0","5","0","43","0","2","0"
"*067yz*","Matheus Cunha","WOL","F","47","LHO","WOL 0<br/>@LIV 2 F","75.21","-","-","1","1","0","1","1","0","26","4","1","0"
"*05trb*","Bryan Mbeumo","BRF","M,F","76","SJB","NEW 4<br/>@BRF 2 F","75.1","-","-","1","1","2","1","1","0","22","2","1","0"
"*04agz*","Declan Rice","ARS","M","32","KLI","EVE 1<br/>@ARS 2 F","74.91","-","-","1","1","0","1","0","0","64","0","3","0"
"*04qrc*","Raul Jimenez","FUL","F","200","FA","FUL 4<br/>@LUT 2 F","74.67","-","-","1","0","3","1","1","0","13","5","1","0"
"*06329*","Manor Solomon","TOT","M,F","433","FA","TOT 3<br/>@SHU 0 F","74.57","-","-","1","0","5","0","2","0","20","3","0","0"
"*02oq8*","James Ward-Prowse","SOU/WHU","M","53","ACB","WHU 1<br/>@MCI 3 F","74.48","-","-","1","0","1","0","1","0","67","3","2","0"
"*055sf*","Arnaut Danjuma Groeneveld","EVE","M,F","374","FA","EVE 1<br/>@ARS 2 F","74.44","-","-","1","1","1","2","0","0","19","3","1","0"
"*05ylj*","Bruno Guimaraes","NEW","M","21","MOV","NEW 4<br/>@BRF 2 F","74.3","-","-","1","0","1","0","2","0","48","5","0","0"
"*05omu*","Ruben Dias","MCI","D","105","BAR","WHU 1<br/>@MCI 3 F","74.18","-","-","1","0","0","0","2","0","100","2","2","0"
"*05tr8*","Christian Norgaard","BRF","M","135","FA","NEW 4<br/>@BRF 2 F","73.56","-","-","1","0","2","1","3","0","53","0","1","0"
"*03yu2*","Abdoulaye Doucoure","EVE","M,F","115","NIM","EVE 1<br/>@ARS 2 F","73.36","-","-","1","1","2","3","1","1","37","1","1","0"
"*051kz*","George Baldock","SHU","D,M","388","FA","TOT 3<br/>@SHU 0 F","72.82","-","-","1","0","2","0","0","0","20","6","2","0"
"*056iy*","Pedro Neto","WOL","M,F","223","FA","WOL 0<br/>@LIV 2 F","72.77","-","-","1","0","3","2","1","0","33","2","0","0"
"*05opk*","Vladimir Coufal","WHU","D,M","148","FA","WHU 1<br/>@MCI 3 F","72.35","-","-","1","0","1","0","4","0","51","1","1","0"
"*063y7*","Destiny Udogie","TOT","D","129","FA","TOT 3<br/>@SHU 0 F","72.32","-","-","1","0","1","0","4","0","38","3","0","0"
"*067zv*","Kevin Schade","BRF","M,F","379","FA","NEW 4<br/>@BRF 2 F","72.24","-","-","1","0","2","1","1","0","9","2","5","0"
"*02m6x*","Tim Ream","FUL","D","300","FA","FUL 4<br/>@LUT 2 F","72.19","-","-","1","1","0","1","1","0","45","1","1","0"
"*05tr1*","Ethan Pinnock","BRF","D","101","PMP","NEW 4<br/>@BRF 2 F","72.04","-","-","1","0","0","0","1","0","61","0","6","0"
"*0649j*","Manuel Akanji","MCI","D,M","111","RED","WHU 1<br/>@MCI 3 F","72","-","-","1","0","0","0","2","0","97","3","0","0"
"*05r9b*","Martin Odegaard","ARS","M","27","BAR","EVE 1<br/>@ARS 2 F","71.23","-","-","1","1","0","2","0","0","26","3","0","0"
"*02m4d*","Craig Dawson","WOL","D","169","FA","WOL 0<br/>@LIV 2 F","70.54","-","-","1","0","1","0","1","0","59","1","3","0"
"*0414p*","Carlton Morris","LUT","F","26","OSW","FUL 4<br/>@LUT 2 F","70.32","-","-","1","0","1","0","2","0","17","0","7","0"
"*06fvn*","Beto","EVE","F","255","FA","EVE 1<br/>@ARS 2 F","70.23","-","-","1","0","1","0","1","0","10","6","2","0"
"*05os4*","Rayan Ait-Nouri","WOL","D,M","103","W_W","WOL 0<br/>@LIV 2 F","70.12","-","-","1","0","0","0","3","1","39","5","3","0"
"*046c5*","Jarrod Bowen","WHU","M,F","15","PMP","WHU 1<br/>@MCI 3 F","69.89","-","-","1","1","0","1","0","0","23","3","1","0"
"*03rxa*","Idrissa Gueye","EVE","M","189","FA","EVE 1<br/>@ARS 2 F","69.7","-","-","1","0","0","0","3","0","50","3","0","0"
"*06clx*","Jordan Beyer","BUR","D","313","FA","NOT 2<br/>@BUR 1 F","69.69","-","-","1","0","0","0","6","1","46","3","1","0"
"*05g2o*","Joao Pedro","BHA","M,F","30","RED","MUN 2<br/>@BHA 0 F","69.61","-","-","1","0","2","0","0","0","16","5","2","0"
"*05nzu*","Gabriel Magalhaes","ARS","D","29","NOAD","EVE 1<br/>@ARS 2 F","69.56","-","-","1","0","0","0","2","0","52","2","2","0"
"*04y92*","Bukayo Saka","ARS","M,F","3","PMP","EVE 1<br/>@ARS 2 F","69.45","-","-","1","0","5","1","2","1","32","2","0","0"
"*05ogb*","Anthony Elanga","NOT","M,F","106","W_W","NOT 2<br/>@BUR 1 F","69.1","-","-","1","1","0","3","0","0","4","3","0","0"
"*06f81*","Edson Alvarez","WHU","M","238","NIM","WHU 1<br/>@MCI 3 F","69.09","-","-","1","0","1","0","1","0","64","0","3","0"
"*061ve*","Ryan Christie","BOU","M,F","75","NOAD","BOU 1<br/>@CHE 2 F","69.04","-","-","1","0","1","1","0","0","24","4","2","0"
"*062cn*","Julian Alvarez","MCI","M,F","36","W_W","WHU 1<br/>@MCI 3 F","68.96","-","-","1","1","0","1","1","0","28","2","0","0"
"*04qr0*","Willy Boly","NOT","D","225","FA","NOT 2<br/>@BUR 1 F","68.69","-","-","1","0","0","0","1","0","14","0","5","1"
"*06fg0*","Gustavo Hamer","SHU","M,F","145","NOAD","TOT 3<br/>@SHU 0 F","68.52","-","-","1","0","2","2","2","0","26","1","0","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","132","FA","MUN 2<br/>@BHA 0 F","68.43","-","-","1","0","0","0","1","0","83","1","2","0"
"*03ybi*","Marcus Rashford","MUN","M,F","104","PMP","MUN 2<br/>@BHA 0 F","68.3","-","-","1","1","1","1","0","0","14","2","1","0"
"*06c4o*","Lyle Foster","BUR","M,F","174","FA","NOT 2<br/>@BUR 1 F","68.12","-","-","1","1","1","2","0","0","22","0","1","0"
"*04spp*","Douglas Luiz","AVL","M","49","LHO","AVL 0<br/>@CRY 5 F","67.72","-","-","1","0","0","0","3","0","40","3","0","0"
"*0620k*","Nayef Aguerd","WHU","D","253","FA","WHU 1<br/>@MCI 3 F","67.71","-","-","1","0","1","0","1","0","68","0","2","0"
"*052h5*","Gabriel Martinelli","ARS","M,F","58","NIM","EVE 1<br/>@ARS 2 F","67.57","-","-","1","0","1","0","0","0","27","6","0","0"
"*0642l*","Casemiro","MUN","D,M","147","NOAD","MUN 2<br/>@BHA 0 F","67.38","-","-","1","0","0","0","1","0","54","1","3","0"
"*052cc*","Billy Gilmour","BHA","M","290","FA","MUN 2<br/>@BHA 0 F","67.31","-","-","1","0","2","1","0","0","57","1","0","0"
"*04f67*","Philip Billing","BOU","M,F","266","FA","BOU 1<br/>@CHE 2 F","67.31","-","-","1","0","2","0","1","0","28","1","3","0"
"*04fk1*","Pascal Gross","BHA","D,M,F","41","SJB","MUN 2<br/>@BHA 0 F","67.27","-","-","1","0","2","0","0","0","46","3","0","0"
"*0558w*","William Saliba","ARS","D","56","MOV","EVE 1<br/>@ARS 2 F","67.25","-","-","1","0","0","0","0","0","71","1","3","0"
"*03amm*","Reece Burke","LUT","D","269","FA","FUL 4<br/>@LUT 2 F","67.21","-","-","1","0","1","0","2","0","28","2","2","0"
"*0522h*","Alexis Mac Allister","LIV","M","61","NIM","WOL 0<br/>@LIV 2 F","67.03","-","-","1","0","0","0","3","0","63","1","0","0"
"*06ezb*","Micky van de Ven","TOT","D","131","RED","TOT 3<br/>@SHU 0 F","66.88","-","-","1","0","0","0","0","0","66","2","2","0"
"*02lnn*","Oliver Norwood","SHU","M","315","FA","TOT 3<br/>@SHU 0 F","66.83","-","-","1","0","2","0","2","0","44","1","0","0"
"*062ci*","Kaoru Mitoma","BHA","M,F","207","FA","MUN 2<br/>@BHA 0 F","66.53","-","-","1","0","3","1","0","0","17","3","0","0"
"*04adp*","Aaron Wan-Bissaka","MUN","D","251","RED","MUN 2<br/>@BHA 0 F","66.26","-","-","1","0","0","0","3","0","36","1","2","0"
"*03fgo*","Dominic Solanke","BOU","F","6","OSW","BOU 1<br/>@CHE 2 F","66.14","-","-","1","1","1","2","0","0","13","0","1","0"
"*03dyl*","Jeffrey Schlupp","CRY","M,F","229","FA","AVL 0<br/>@CRY 5 F","66.06","-","-","1","0","1","2","0","0","10","2","3","0"
"*04e1c*","Lewis Dunk","BHA","D","159","SJB","MUN 2<br/>@BHA 0 F","66.05","-","-","1","0","1","0","0","0","77","0","2","0"
"*061y0*","Scott McKenna","NOT","D","405","FA","NOT 2<br/>@BUR 1 F","65.97","-","-","1","0","2","0","0","0","14","1","1","1"
"*03dx3*","Kieran Trippier","NEW","D","80","NOAD","NEW 4<br/>@BRF 2 F","65.87","-","-","1","0","1","0","1","0","52","2","0","0"
"*03hff*","Josh Cullen","BUR","M","195","NIM","NOT 2<br/>@BUR 1 F","65.78","-","-","1","0","1","0","1","0","40","3","0","0"
"*04tm0*","Lucas Digne","AVL","D","142","W_W","AVL 0<br/>@CRY 5 F","65.75","-","-","1","0","4","0","0","0","24","2","0","0"
"*062ot*","Cheick Doucoure","CRY","M","353","FA","AVL 0<br/>@CRY 5 F","65.74","-","-","1","0","0","0","5","0","31","1","0","0"
"*04e1e*","Ben White","ARS","D","52","PMP","EVE 1<br/>@ARS 2 F","65.53","-","-","1","0","2","0","1","0","50","0","1","0"
"*06fup*","Jeremy Doku","MCI","M,F","87","LHO","WHU 1<br/>@MCI 3 F","65.42","-","-","1","0","0","0","2","0","19","5","0","0"
"*05ylx*","Dejan Kulusevski","TOT","M,F","38","ACB","TOT 3<br/>@SHU 0 F","65.3","-","-","1","0","3","0","2","1","29","4","0","0"
"*02m5l*","John Egan","SHU","D","449","FA","TOT 3<br/>@SHU 0 F","65.25","-","-","1","0","0","1","2","0","31","0","3","0"
"*05tqz*","Rico Henry","BRF","D,M","407","FA","NEW 4<br/>@BRF 2 F","65.12","-","-","1","0","1","0","1","0","37","3","0","0"
"*05l27*","Jarrad Branthwaite","EVE","D","81","ACB","EVE 1<br/>@ARS 2 F","65.03","-","-","1","0","0","0","3","1","41","0","6","0"
"*05gcr*","Bruno Fernandes","MUN","M,F","17","MOV","MUN 2<br/>@BHA 0 F","64.96","-","-","1","0","4","0","1","0","31","0","0","0"
"*05yct*","Nathan Patterson","EVE","D","321","FA","EVE 1<br/>@ARS 2 F","64.5","-","-","1","0","2","0","1","0","44","1","0","0"
"*062p5*","Levi Colwill","CHE","D","160","FA","BOU 1<br/>@CHE 2 F","64.45","-","-","1","0","0","0","1","0","41","0","4","0"
"*05tr9*","Mathias Jensen","BRF","M","171","BAR","NEW 4<br/>@BRF 2 F","64.28","-","-","1","1","2","1","1","1","31","0","1","0"
"*04gpx*","Dara O'Shea","BUR","D","150","ACB","NOT 2<br/>@BUR 1 F","64.24","-","-","1","0","0","0","2","0","49","0","2","0"
"*06crm*","Pau Torres","AVL","D","154","FA","AVL 0<br/>@CRY 5 F","64.17","-","-","1","0","0","1","0","0","34","3","1","0"
"*04tzt*","Jefferson Lerma","CRY","D,M","152","W_W","AVL 0<br/>@CRY 5 F","64.06","-","-","1","0","2","1","1","0","30","0","1","0"
"*04ge9*","Eddie Nketiah","ARS","F","270","FA","EVE 1<br/>@ARS 2 F","63.97","-","-","1","0","3","0","0","0","19","2","1","0"
"*02lp9*","Kyle Walker","MCI","D","90","PMP","WHU 1<br/>@MCI 3 F","63.84","-","-","1","0","0","0","0","0","80","1","1","0"
"*05os8*","Joachim Andersen","CRY","D","50","ACB","AVL 0<br/>@CRY 5 F","63.8","-","-","1","0","0","0","1","0","47","1","2","0"
"*055se*","Marvelous Nakamba","LUT","M","375","FA","FUL 4<br/>@LUT 2 F","63.55","-","-","1","0","2","0","2","1","45","3","0","0"
"*06c6a*","Alfie Doughty","LUT","D,M","98","OSW","FUL 4<br/>@LUT 2 F","63.41","-","-","1","0","1","0","2","0","20","2","1","0"
"*04e1k*","Solly March","BHA","D,M","330","FA","MUN 2<br/>@BHA 0 F","63.39","-","-","1","0","0","0","1","0","23","3","2","0"
"*05rb8*","Moises Caicedo","BHA/CHE","M","144","KLI","BOU 1<br/>@CHE 2 F","63.09","-","-","1","0","0","0","0","0","53","2","1","0"
"*06dqv*","Luca Koleosho","BUR","M,F","324","FA","NOT 2<br/>@BUR 1 F","62.95","-","-","1","0","1","0","0","0","6","6","0","0"
"*05w91*","Hwang Hee-Chan","WOL","M,F","134","KLI","WOL 0<br/>@LIV 2 F","62.88","-","-","1","1","0","1","1","0","11","1","0","0"
"*05ue7*","Frank Onyeka","BRF","M","316","FA","NEW 4<br/>@BRF 2 F","62.88","-","-","1","0","3","1","1","0","11","1","0","0"
"*04azm*","Connor Roberts","BUR","D","429","FA","NOT 2<br/>@BUR 1 F","62.44","-","-","1","0","1","0","0","0","47","2","0","0"
"*052ca*","Ezri Konsa","AVL","D","82","PMP","AVL 0<br/>@CRY 5 F","62.42","-","-","1","0","0","0","0","0","50","2","1","0"
"*06clz*","Malo Gusto","CHE","D,M","204","NOAD","BOU 1<br/>@CHE 2 F","62.15","-","-","1","0","0","0","1","0","61","1","0","0"
"*06do9*","Milos Kerkez","BOU","D","262","FA","BOU 1<br/>@CHE 2 F","62.02","-","-","1","0","1","0","2","0","15","1","2","0"
"*050jq*","Marc Guehi","CRY","D","197","FA","AVL 0<br/>@CRY 5 F","61.98","-","-","1","0","0","0","2","0","48","0","1","0"
"*04abb*","Phil Foden","MCI","M,F","1","W_W","WHU 1<br/>@MCI 3 F","61.91","-","-","1","0","1","0","0","0","33","3","0","0"
"*06f7b*","Vinicius de Souza Costa","SHU","M","118","W_W","TOT 3<br/>@SHU 0 F","61.87","-","-","1","0","0","0","0","0","28","2","3","0"
"*058vb*","Cameron Archer","AVL/SHU","M,F","222","FA","TOT 3<br/>@SHU 0 F","61.78","-","-","1","1","0","1","0","0","6","2","0","0"
"*03dx7*","Ben Mee","BRF","D","306","FA","NEW 4<br/>@BRF 2 F","61.62","-","-","1","0","1","0","2","0","33","0","1","0"
"*037wp*","Christian Eriksen","MUN","M","297","ACB","MUN 2<br/>@BHA 0 F","61.6","-","-","1","0","2","0","0","0","52","0","0","0"
"*04yey*","Max Kilman","WOL","D","100","MOV","WOL 0<br/>@LIV 2 F","61.57","-","-","1","0","0","0","0","0","61","0","2","0"
"*02lkp*","Raheem Sterling","CHE","M,F","128","OSW","BOU 1<br/>@CHE 2 F","61.42","-","-","1","0","2","0","0","0","29","2","0","0"
"*03r8x*","Callum Wilson","NEW","F","240","FA","NEW 4<br/>@BRF 2 F","61.27","-","-","1","1","0","1","0","0","5","1","1","0"
"*05gcs*","Sander Berge","BUR","M","138","NOAD","NOT 2<br/>@BUR 1 F","61.08","-","-","1","0","1","0","2","0","20","1","1","0"
"*05l8q*","Cole Palmer","MCI/CHE","M,F","7","RED","BOU 1<br/>@CHE 2 F","60.81","-","-","1","0","1","0","0","0","28","3","0","0"
"*045c8*","Gabriel Jesus","ARS","F","166","KLI","EVE 1<br/>@ARS 2 F","60.72","-","-","1","1","1","1","0","1","6","3","1","0"
"*05n07*","Pedro Porro","TOT","D,M","28","MOV","TOT 3<br/>@SHU 0 F","60.63","-","-","1","0","2","0","0","0","36","1","0","0"
"*0427d*","James Tarkowski","EVE","D","51","SJB","EVE 1<br/>@ARS 2 F","60.59","-","-","1","0","0","0","1","0","43","0","2","0"
"*04u41*","Mateo Kovacic","MCI","M","219","FA","WHU 1<br/>@MCI 3 F","60.56","-","-","1","0","1","0","1","0","49","0","0","0"
"*063zg*","Pervis Estupinan","BHA","D,M","216","FA","MUN 2<br/>@BHA 0 F","60.39","-","-","1","0","2","0","0","0","27","0","2","0"
"*06dn2*","Zeki Amdouni","BUR","M,F","139","FA","NOT 2<br/>@BUR 1 F","60.05","-","-","1","0","1","0","2","0","14","2","0","0"
"*06c5y*","Amari'i Bell","LUT","D,M","224","FA","FUL 4<br/>@LUT 2 F","59.56","-","-","1","0","0","0","2","0","36","0","1","0"
"*043c1*","Oleksandr Zinchenko","ARS","D,M","96","BAR","EVE 1<br/>@ARS 2 F","59.45","-","-","1","0","1","0","1","0","44","0","0","0"
"*03vlm*","Anthony Martial","MUN","F","404","FA","MUN 2<br/>@BHA 0 F","59.2","-","-","1","0","1","1","0","0","11","1","2","0"
"*03v6t*","Ben Chilwell","CHE","D,M","333","BAR","BOU 1<br/>@CHE 2 F","59.12","-","-","1","0","2","0","1","1","8","2","4","0"
"*051k8*","Conor Gallagher","CHE","M,F","37","LHO","BOU 1<br/>@CHE 2 F","59.1","-","-","1","0","1","0","2","1","49","1","1","0"
"*051k0*","John McGinn","AVL","M,F","77","KLI","AVL 0<br/>@CRY 5 F","59.05","-","-","1","0","0","1","0","0","20","3","0","0"
"*0646f*","Alexander Isak","NEW","F","25","OSW","NEW 4<br/>@BRF 2 F","59","-","-","1","0","0","0","0","0","11","5","0","0"
"*06clt*","Justin Kluivert","BOU","M,F","180","BAR","BOU 1<br/>@CHE 2 F","58.88","-","-","1","0","1","0","1","0","10","2","1","0"
"*037mt*","Harrison Reed","FUL","M","345","FA","FUL 4<br/>@LUT 2 F","58.85","-","-","1","0","0","0","1","0","43","1","0","0"
"*06cms*","Sandro Tonali","NEW","M","397","FA","NEW 4<br/>@BRF 2 F","58.77","-","-","1","0","2","0","0","0","17","2","0","0"
"*051kg*","Max Aarons","BOU","D","292","FA","BOU 1<br/>@CHE 2 F","58.72","-","-","1","0","0","0","4","1","15","4","0","0"
"*068yi*","Illia Zabarnyi","BOU","D","92","W_W","BOU 1<br/>@CHE 2 F","58.66","-","-","1","0","0","0","1","0","24","0","3","0"
"*06dq8*","Moussa Diaby","AVL","M,F","136","LHO","AVL 0<br/>@CRY 5 F","58.6","-","-","1","0","1","0","0","0","18","3","0","0"
"*04tig*","Fabian Schar","NEW","D","54","PMP","NEW 4<br/>@BRF 2 F","58.6","-","-","1","0","0","1","3","1","59","0","0","0"
"*04rh9*","David Brooks","BOU","M","408","FA","BOU 1<br/>@CHE 2 F","58.57","-","-","1","1","0","1","0","0","2","1","0","0"
"*061xw*","Joe Worrall","NOT","D","442","FA","NOT 2<br/>@BUR 1 F","58.5","-","-","1","0","0","0","1","0","14","0","0","1"
"*04rzl*","Taiwo Awoniyi","NOT","F","278","FA","NOT 2<br/>@BUR 1 F","58.39","-","-","1","0","2","0","1","0","6","1","1","0"
"*052cg*","Yasser Larouci","SHU","D,M","418","FA","TOT 3<br/>@SHU 0 F","58.38","-","-","1","0","0","1","1","0","17","2","0","0"
"*06cm1*","Nicolas Jackson","CHE","M,F","31","NOAD","BOU 1<br/>@CHE 2 F","58.32","-","-","1","0","1","0","0","1","22","6","0","0"
"*061yd*","Ivan Perisic","TOT","M","472","FA","TOT 3<br/>@SHU 0 F","58.08","-","-","1","0","1","0","0","0","9","1","3","0"
"*05oyq*","Said Benrahma","WHU","M,F","373","FA","WHU 1<br/>@MCI 3 F","58.04","-","-","1","0","0","1","0","0","26","2","0","0"
"*0554i*","Joelinton","NEW","M,F","226","PMP","NEW 4<br/>@BRF 2 F","58","-","-","1","0","0","0","2","0","17","2","0","0"
"*04kj7*","Serge Aurier","NOT","D,M","325","FA","NOT 2<br/>@BUR 1 F","57.85","-","-","1","0","0","0","1","0","19","1","2","0"
"*0649i*","Antony","MUN","M,F","233","FA","MUN 2<br/>@BHA 0 F","57.78","-","-","1","0","0","0","0","0","16","4","0","0"
"*05mxa*","Joel Veltman","BHA","D","186","FA","MUN 2<br/>@BHA 0 F","57.74","-","-","1","0","0","0","0","0","37","2","0","0"
"*04ug0*","Sean Longstaff","NEW","M","137","FA","NEW 4<br/>@BRF 2 F","57.67","-","-","1","0","2","0","0","0","12","2","0","0"
"*02lkj*","Jack Robinson","SHU","D","215","FA","TOT 3<br/>@SHU 0 F","57.6","-","-","1","0","0","0","0","0","39","0","2","0"
"*05ojg*","Nelson Semedo","WOL","D,M","167","OSW","WOL 0<br/>@LIV 2 F","57.56","-","-","1","0","1","0","2","1","41","1","1","0"
"*04qr9*","Morgan Gibbs-White","NOT","M,F","40","W_W","NOT 2<br/>@BUR 1 F","57.34","-","-","1","0","0","0","1","0","14","3","0","0"
"*043qy*","Lewis Cook","BOU","M","140","FA","BOU 1<br/>@CHE 2 F","57.23","-","-","1","0","0","0","1","0","36","0","1","0"
"*063dz*","Luke Harris","FUL","M","498","FA","FUL 4<br/>@LUT 2 F","57.06","-","-","1","0","0","1","1","0","11","2","0","0"
"*05akv*","Tyrick Mitchell","CRY","D,M","122","MOV","AVL 0<br/>@CRY 5 F","57.03","-","-","1","0","1","0","0","0","32","1","0","0"
"*04spw*","James Garner","EVE","M","114","OSW","EVE 1<br/>@ARS 2 F","56.62","-","-","1","0","1","0","2","0","9","1","0","0"
"*05gcx*","Josh Brownhill","BUR","M","133","FA","NOT 2<br/>@BUR 1 F","56.44","-","-","1","1","1","1","1","1","17","0","0","0"
"*068a7*","Pablo Sarabia","WOL","M,F","161","FA","WOL 0<br/>@LIV 2 F","56.44","-","-","1","0","2","0","1","0","17","0","0","0"
"*063e7*","Marcos Senesi","BOU","D","156","NOAD","BOU 1<br/>@CHE 2 F","56.37","-","-","1","0","1","0","0","0","29","1","0","0"
"*068yd*","Joao Gomes","WOL","M","146","NOAD","WOL 0<br/>@LIV 2 F","56.36","-","-","1","0","0","0","2","1","36","3","0","0"
"*0524k*","Rodri","MCI","M","20","SJB","WHU 1<br/>@MCI 3 F","56.13","-","-","1","0","0","0","0","1","85","1","1","0"
"*05uor*","Yoane Wissa","BRF","M,F","65","NIM","NEW 4<br/>@BRF 2 F","56.09","-","-","1","0","0","0","1","0","11","1","2","0"
"*061va*","Boubacar Kamara","AVL","M","279","FA","AVL 0<br/>@CRY 5 F","55.96","-","-","1","0","1","0","2","1","44","1","0","0"
"*05w7t*","Pape Sarr","TOT","M","194","ACB","TOT 3<br/>@SHU 0 F","55.82","-","-","1","0","1","1","2","1","30","1","0","0"
"*06c6c*","Elijah Adebayo","LUT","F","163","SJB","FUL 4<br/>@LUT 2 F","55.52","-","-","1","0","1","0","0","0","4","3","0","0"
"*05o6h*","Kai Havertz","ARS","M,F","23","W_W","EVE 1<br/>@ARS 2 F","54.83","-","-","1","0","1","0","1","0","22","0","0","0"
"*04sjv*","Ryan Giles","LUT","D,M,F","423","FA","FUL 4<br/>@LUT 2 F","54.51","-","-","1","0","1","0","0","0","10","2","0","0"
"*04mdn*","Anthony Gordon","NEW","M,F","35","OSW","NEW 4<br/>@BRF 2 F","54.48","-","-","1","0","1","0","1","1","27","2","1","0"
"*05yld*","Luis Diaz","LIV","F","18","PMP","WOL 0<br/>@LIV 2 F","54.44","-","-","1","0","0","0","0","0","22","2","0","0"
"*05o8k*","Fabio Silva","WOL","F","456","FA","WOL 0<br/>@LIV 2 F","54.39","-","-","1","0","1","0","0","0","20","1","0","0"
"*068y0*","Antoine Semenyo","BOU","M,F","57","KLI","BOU 1<br/>@CHE 2 F","54.37","-","-","1","0","0","1","0","0","12","0","2","0"
"*063w0*","Sergio Gomez","MCI","D,M","483","FA","WHU 1<br/>@MCI 3 F","54.29","-","-","1","0","1","0","0","0","9","2","0","0"
